user,review_title,review,date
jas149,Clean and comfortable,"We stayed in a 6 bed dorm for 2 nights.  Staff were very friendly and accommodating, bedrooms and the bathrooms were clean and comfortable. The bathroom consisted of several shower cubicles, toilet cubicles, a changing cubicle and a sink area and was just down the hall. Bedrooms had comfortable mattresses, air-con, multi-country plug sockets and spacious lockers available for us.  The lounge area was spacious and breakfast was pleasant enough. You need to get a tuk tuk into the city as walking is a bit far but was extremely easy and inexpensive.",Date of stay: July 2015
JosandMarielle,,,
EBSimpson,"Clean & comfortable, lovely staff","We stayed in the mixed 6 person dorm for two nights. The whole hostel was immaculate, air-con in the rooms was good and the lockers were big enough to fit our gigantic rucksacks (and came provided with keys and locks), plus the plug sockets were suited to English plugs. Breakfast was good: unlimited toast, cereal, tea and coffee, with the option to order eggs or noodles as you wanted. All staff were lovely - some didn't speak much English, but one guy in particular gave us great and very clear info about things to do,  how to do them via public transport, and suggestions for our itinerary.  There is a fridge, microwave and cupboards available for guests to use, and the lounge area is equipped with two brand new Mac computers for guests as well.  The atmosphere is quieter than we",Date of stay: July 2015
Joel Wong,Clean and convenient place to stay,"I was here for 2 nights and stayed in the mixed dorm. It was clean and nice making friends with people from all over the world. The only downside is being woken in the middle of the night from people checking in after landing in the airport. If you want some quiet, you can go for the private rooms. Bathrooms are shared and mixed, breakfast was just awesome (small, all you can eat, with cooked noodles/eggs upon request)",Date of stay: August 2014
Jameesarah,"Clean, comfortable and quiet - nice escape from the Colombo bustle!","Stayed in a 4 bed dorm, was very clean and nice and cool with the aircon! Bathrooms are checked and cleaned regularly, breakfast is basic but good, staff are friendly and helpful. Great value for money and located not too far from some good places to eat and shop.",Date of stay: July 2015
Fran K,A great bunch of lads,Arrived that day in Colombo and got a free upgrade to a private double room. Had a great sleep in the most comfortable bed going. Power went out that night for a few hours (external fault) but the lads couldn't be nicer.  Offered a full refund straight away and then stayed up chatting with us till 1 or 2 am.  They gave us every bit of advise possible for our trip. Top lads. Would go back in a heart beat. Highly recommended,Date of stay: July 2015
Qatrine,Cheap and clean,"what´s not to like? good breakfast, nice staff, clean bathrooms, nice lounge with tv and room for socializing, quiet dorms. Great! Location is fine - but not close to Colombo Fort where most travellers begin their Colombo journey. A little tip to get there: bus 101 from Colombo Fort will take you there, just tell them to let you off at the british counsil and cross the road and follow Alfred avenue and you´ll find clock inn on your right hand side at the end of the road (a corner). Enjoy!",Date of stay: July 2015
Kim G,Fit for every budget! Nice and clean.,Very clean rooms (by western standards). Nicely decorated rooms. Very friendly staff. Fit for every budget; there are double rooms and shared rooms. I reccomend this hotel/hostel to everyone whose travelling to Colombo!  Tip: try to negotiate the room fares! They are flexible!,Date of stay: July 2015
Rebecca T,Good clean accommodation,"Stayed in a mixed 4 bed dorm. Room was clean and comfortable. Hotel had basic amenities but they were fine. Simple breakfast but a choice of cereals, eggs, fruit. Staff were helpful, good English spoken. They had a lounge area with TV and computer for customer use. Free wifi throughout. Great value for money.",Date of stay: July 2015
Chu Chun Hing,Good location,"The location of Clock Inn is good. Bus stop is just at the opposite side of the road. In addition, you can always find Tuk Tuk outside the hotel. Room is clean with good A/C, however no house keeping for my entire stay of 5 nights. Poor wifi reception.",Date of stay: June 2015
RFS1011,Brilliant experience,"We stayed in the Clock Inn at the beginning and end of our trip in Sri Lanka and both times we had a wonderful stay. It's clean, well air conditioned, the staff are lovely and for about £8 a night including breakfast it was a great deal. Would definitely recommend for anyone staying in Colombo.",Date of stay: June 2015
CatherineBazza,Pretty average - no qtmosphere,"Pretty average stay and the least welcoming of anywhere we stayed in Sri Lanka. Staff were okay but it overly welcome, and can't comment on breakfast as we didn't bother to have it. The wifi reception was absolutely terrible and only worked in the corridor or by the bedroom door which was really frustrating - when reported to staff they assured us they would look into it but there was no improvement. The location was quite good though.   We had an unpleasant experience in the fort area of Colombo - we took the public bus from Galle Road where we (two females) experienced an uncomfortable level of attention from one man staring at us. Putting this aside as a unique once off we continued to Pettah/fort area where we literally had every eye on us - men were literally stopped and",Date of stay: June 2015
Majonsson,"Clean and easy, but not cosy ;)","Clock Inn was a great first stay during our stay in Sri Lanka as well as the last stop before heading back home after 2 months on this beautiful island. In general I would recommend to stay only a short visit in Colombo and then head out to the adventures outside the cities!!  The staff was very helpful, the breakfast good, and it is all just an easy, hassle free stay. I would stay here again. Make sure no eskimo got hold of the room AC controller, cuz it could get Freeezing during the nights and with just one blanket you will get a cold. Not a nice start on the vacation.",Date of stay: March 2015
ACtravels,Little mix up but good stay,"The two of us travelling booked online for a shared dorm at the Clock Inn in June and when we arrived (at 7:30am) from the airport, we were told that they were fully booked.   This appeared to be an issue for 10 minutes but the two men at reception paid for a tuk tuk to their other hotel about 100m down the road. We ended up having a double private room for the same price and were told that we could go back to Clock Inn for our inclusive breakfast.   Great location on Galle Road and easy walking distance to the coast. We booked our train tickets to Kandy at the train station, it costs 200/300 LKR to get there in a tuk tuk.   Would stay again.",Date of stay: June 2015
Looralee,Holiday in Sri Lanka,"Good value for money. Even as a budget hotel, they have nice breakfast (basic: eggs, cereal, sausages, fruit, etc.)included in price. Rooms were nice and clean. Bathroom was tidy. Staff extremely nice. Though next to main road, not too much noise from traffic. Good AC.",Date of stay: February 2015
Treshi,Good Budget  hotel,A good budget hotel located in the heart of Colombo which is  patronized by a lot of visitors as sometimes its difficult to make a reservation. The reservations are only accepted online and the place is very clean and neat. Excellent for a budget traveler..,Date of stay: April 2015
Aruna Gunawardena,Hashes Lodging,As Colombo had many visiting people from around the world we booked in at The Clock Inn.Fantastic place & very clean. You may also get the BB package & a room. Easy to move around as it is in a very important location,Date of stay: May 2015
laforn,clean and nice people,"It's a clean hostel. It looks pretty new and the rooms, as well as the common areas, are really good and quite. There is a breakfast buffet and free tee and coffee all the day. You can also use a common fridge and microwave.   It's well located with nice restaurants around (Spot Cafe, Green Cabin  and Pilawoos). And there is a bus stop in front and you can take n100 or n101 to go to Colombo Fort (15-20Rps, 30-45min)",Date of stay: May 2015
vaishnavsr,Quite decent for a hostel,"I booked to stay here for a night only. The rooms and bathrooms are clean. Rooms are air conditioned which is a big plus in Colombo weather. The location is superb. Shops and restaurants are nearby.  Staff are very courteous. You can pay by credit card which makes payment easy. Breakfast is free and quite filling. The internet was a bit poor for me as it kept dropping out. But other than that, for the price, its certainly a place I can recommend staying at.",Date of stay: May 2015
inc_foxy,Point to explore Colombo,"Clean good place to stay in Colombo. Comparing prices in Colombo hotel - it's the best deal! Great common area, clean rooms, a lot of showers and toilets? cople of supermarkets and cafes around (see the map on the wall of hostel - it's very informative).",Date of stay: May 2015
ZoeZoeZ0e,Quite good for the hostel,"The room wasn't big, but it was clean and comfortable. Breakfast was avarage. The hostel is good for one or two nights. We think that the prices are too high for this quality and comparing to the prices on the island.",Date of stay: December 2014
Tiffany C,"Great value, awesome location","Great value! The location is very convenient to get around. It's very clean with air conditioning, good wifi, a hangout room with a TV, and breakfast is included. It's the perfect place if you are staying a night or two in Colombo. The dorms are the best that I've experienced in Sri Lanka.",Date of stay: April 2015
Olivier E,,,
ENR,Bit pricey but fine for Colombo,"Does everything you need it to - clean, good air con, useful location, good wifi etc.  Steep price but that seems fairly standard for Colombo.  Staff are helpful and can answer any questions.  Decent breakfast included.",Date of stay: March 2015
mcc,"Fairly Priced, Clean, Recommended","I stayed here in a 4 bed dorm in Jan 2015. There were 4 of us travelling so it worked well as we had our own room. The hostel is clean and there was aircon in the rooms. You had to request the remote control for the aircon though, as they seemed to be sharing between rooms. There is no lock on the bedroom doors which is strange. There is a lock from the main stairwell to the corridor with the rooms, but all the residents on the same floor can walk in and out of each others rooms (if they chose to do so). This is the main downside. There were 4 showers, and toilets on the floor we were on, and we never had to wait. The barefoot café is across the road and well worth a visit. One of the waiters here arranged our transport for the next day. Aside from that there doesn’t seem t be",Date of stay: January 2015
Remcooo,Nothing to add!,"Really nice! The cleanliness location, free tea and coffee, good breakfast and nice staff. What I didn't know at first is that there is a direct bus (100) from the center. Perfect beginning or end of your stay in Sri Lanka!",Date of stay: March 2015
Roger E,A good budget option,"We stayed here in a dorm and a double room and found it to be very clean and tidy, the hostel has good common areas and a reasonably good but simple breakfast. The double room has AC and a TV and is compact. It is located close to town and is walking distance to the CBD or a short Tuk Tuk ride.",Date of stay: December 2014
BangaloreGigi,Best place to stay,A super place to stay and good staff... very comfortable... easy access... good silent place... near shopping street... good food even though only breakfast is available... a budget place to stay... love to stay there every time i go to colombo,Date of stay: February 2015
CSB23,Well maintained & Clean Budget Hotel,A great budget hotel with clean & well maintained private rooms with AC and TV. The hotel is situated at a good location.Breakfast was nice but repetitive. They also provide complimentary wifi. But the signal is not good. There is no lift so ask for rooms on 1st floor since you have to carry your own luggage to your room. Overall a great hotel if you are on a budget.,Date of stay: February 2015
mumin1,Great Hostel,"Very clean, well maintained, helpful staff, very good breakfast, amazing value for money, walking distance to Colombo city center; not far from the Mount Lavinia beach (take Tuk Tuk); no issues with leaving your backpacks if you arrive earlier.",Date of stay: March 2015
Aurore_pei,Our expectations after the pictures and the comments were too high !,"Overall the place was not too bad, but I don't think I would go back next time I come to Colombo. The entry was very nice, but then once in the room: impossible to lock the room and very noisy if someone is speaking in the hall during the morning exactly the day you chose to take a sleep in. The kitchen was disgusting and every equipment to cook (even the water boiler) were not working, except the microwave. Also it's a shared bathroom male/female: I know that at first it confused us, but after two weeks in Sri Lanka we got accustomed to it. Also it's not so close from the fort or Cinnamon garden (way nicer neighborhood to sty in). It was not horrible and cheap, but I wouldn't recommend it.",Date of stay: February 2015
Kaffeegina,Comfy stay,"Although located on busy Galle Road, it's not too noisy. We stayed in a double room which was very neat and clean. For a budget hostel quite luxerious. The breakfast is included. You can choose how you want your eggs served and there is also bread. Tea and coffee is for free. The staff is very friendly. I would recommend this place but Colombo as a city has not so much to offer.",Date of stay: March 2015
Minakhi,Best for Backpackers,"The location is quite perfect, with friendly & decent hotel staffs, and neat and clean rooms. The dormitories are good enough for single travelers who do not mind sharing it with strangers. The rooms are small but quite comfortable.",Date of stay: February 2015
dilshawn,,,
OlenaPetrosyuk,Decent property in a good location,"Location is great, closeby to shopping centre, macdonalds, food mall and cinema; not far from city centre just on the main road. Rooms are small but clean, breakfast choice a bit limited but sufficient. Nice design of the reception area, decent service. Overall positive - good value, although nothing exceptional",Date of stay: February 2015
tribeofjosef,"Clean, friendly hostel in excellent location","I loved the vibe at Clock Inn. I booked a private room and was happy with my value for money. My room had AC and TV (though no cable) and everything was very clean and new. The lounge area is really nice, with AC and a TV as well as a nice chill out area where you can just relax and read or whatever. Very clean kitchen for guest use and snacks available for purchase, and extremely friendly and helpful staff. Ann at the reception was a gem and all the guys also very sweet and helpful. Free wifi throughout the place, and two awesome restaurants right across the street - what more could you ask for in a budget hotel?? Also, if you happen to be in Colombo sorting out Indian visas like I was, the hotel is a very short tuk tuk ride from the Indian visa office. Very convenient! Would",Date of stay: February 2015
Dolphin712,Convenient Hotel,"Colombo is well spread out along the shoreline and it is important to select a location that suits the traveller. We settled on this area because it is a 15 minute tuk tuk ride from the old city centre and train station, but with the benefit of several good cafes and restaurants in the area. The property is mainly a hostel with shared dormitories and a communal lounge area with floor cushions and breakfast tables, but also with some private rooms. Our private room was very small but just workable with an acceptable bathroom. A flashing light in the bedroom (even when it was turned off) on the first night was fixed the next day. The night security checked us in even though we arrived at 2AM and the hotel arranged a taxi to pick us up at the airport. There are better breakfast",Date of stay: December 2014
paulandvic,Not good not bad,"Middle of the road hotel. Staff were pleasant enough and the room was OK but one 4 slice toaster at breakfast was just ridiculous. Don't go looking for restaurants going north on Galle Rd, it's a waste of time. There are a number of cafes located in the streets behind the hotel. Booked a taxi to the airport with the hotel and paid 3200LKR to take the expressway, but the taxi driver was given a chit for 2500LKR!",Date of stay: January 2015
Leeloo_Sebat,Has potential to be great,"Security was good as no one could get on your floor without a lock, and you had decent sized lockers. You were given fresh pillows towel and blanket and the bed was super comfy. Hot shower was amazing. The communal area is really nice but the air con whacked on high so you're freezing. And while several of us were sitting watching a film we were all told to leave as they wanted to clean the room... Very annoying, and I'm sure they could have done this later (not at only 10pm?!) or in the morning. But otherwise a decent place, albeit not in the most exciting location.",Date of stay: January 2015
K. CHAE,Could've been better..,"From the outset, it seems to have a great potential to be one great hostel.. but it doesn't live up to it. Lounge area is pretty nice, well decorated, and staffs are there.. but that's pretty much all you get really. Rooms are upstairs and you have to go up some steps up and down, which you will have to do a lot of, since the rooms don't have windows and beds are crammed in small spaces, you won't want to stay there any longer than you really have to. My real problem was with showers/toilets, which all were surprisingly not in good condition considering all the modern interiors the place has going. Men and women share showers and there's no place to hang your clothes in the shower. Location might have been nice, but I can't be sure since I left next day and went straight to the",Date of stay: January 2015
bb19888,not satisfied,"we stayed here twice, three nights when we arrived and one night when we left. we left a bag here during our travel through sri lanka and had to pay for that, the room on the second stay smelt bad, the wifi all over sri lanka is bad but the worst wifi was in the clock inn hotel. we asked them many times but also after two weeks it was bad and almost never worked. when we cam back we asked about the price of a taxi to the airport and he looked at us like he never heard this question before. i guess evey other guest in colombo needs a taxi to the airport. he then told us that he needs 1.5 hours to find out how much it costs...... we then organised a taxi by ourself on the street. for what you pay you get e medium room, medium service and a bad wifi, not really a good deal.",Date of stay: January 2015
Nuka G,Below average,"Spiderwebs in the room, linen and towels were used, towel was used and nobody bothered to change it. Hallway dirty, bathroom dirty ( hair in the shower drainage). Breakfast was ok, but the dishes were dirty. Location ok. Serving personel were good and tried to meet our needs. If you are a budget traveler, and ok with not so good/clean environment, this place would be it.",Date of stay: January 2015
Jim N,Cleanest hostel ever,Never in my years of traveling have I seen a hostel this impossibly clean that wasn't brand new. I don't know how they do it even considering that this was cleaner than some guest houses and hotels we stayed in in SL (and we only paid $8US/nt).,Date of stay: May 2014
Emily442,Fantastic hostel to start our trip with !,I was really happy to stay in this hostel. It was conveniently located on a main road with a lovely restaurant just to the right (Green Cabin FYI) and opposite a bus station with buses going straight to Colombo Rail Station.  My boyfriend and I stayed in a mixed dorm which was very clean and comfy - which was nice after our long flight here. The shared bathroom was also clean. The management were helpful and the free breakfast was very nice. Basic but filled us up.   The common room was spacious and allowed you time to chill with other travellers or just lie on a sofa with a book. Would definitely recommend this hostel!!,Date of stay: January 2015
mike_chiac,Clean and friendly,Excellent hostel in a good location. Our first stay in Sri Lanka and very happy with all aspects. Location good and good air conditioning very welcome addition. Nice common room/chill out area. Rooms all work with good lighting and big lockers. Thanks!,Date of stay: January 2015
Mitch K,Great base for exploring Colombo - value for money option,"I'd recommend it as a good place to start Sri Lanka travels.   Best value-for-money accommodation I had in Sri Lanka. Ideal location on Galle Rd, close to a number of good food options, ATM’s etc. Reliable wifi, clean rooms and bathrooms (on the whole), brekky was a good place to meet other travellers – fairly average food though.   The rooms and shared spaces looked how they do on the website, so there weren't any hidden surprises. Staff were professional and responsive, if not overly initiative taking (had to ask for wifi password, no explanation about the free breakfast included in my payment etc).   Potential issues with finding it:  A number of rickshaw and taxi drivers don't know this place, often these drivers use landmarks and not addresses to find a place. The best",Date of stay: January 2015
Jethro-rw,"Great hotel/hostel, but","Great hotel/hostel, good location & the rooms are decent. It's opposite barefoot too which is a bonus. Just don't use there laundry service, clothes lost, grease stains etc. & also don't bother with the taxi from the airport service, slightly overpriced & twice we've waited an hour for the driver. Stick to just using the rooms here & it's worth it, good base for exploring colombo",Date of stay: December 2014
santoshware,Good for a Budget Traveller,If you are looking for a budget hotel that is secure and clean this is the place. The dorms are neat and clean. The washrooms and bathrooms are extremely neat and clean. They provide a locker which has your pillow and a towel. The WiFi connectivity is great and this place is in the main area near the beach and all good restaurants are in walking distance. Good and welcoming staff.,Date of stay: November 2014
Kandula A,Good choice for an urban budget hotel,"Clock Inn is a staple of Colombo's hotel scene. Most of the beds are in two-bunk hostel-type rooms, which are spartan but super clean. The hot water is excellent, which is saying a lot for cheap Sri Lankan digs. The location is very central: you can walk to many of the city's main restaurants and attractions. Just around the corner is Paan Paan and Cricket Club Cafe, and up the road a bit is Barefoot.",Date of stay: February 2014
Riddhima,Better than expected,"We booked a 4 bed room for us as we four friends. It was a bummer that we could not get ensuite rooms. However we were on a budget and also wanted to experience a hostel kind of a stay.   I was prepared for the worst but I was pleasantly surprised. The rooms are very straight forward with a bed and locked and individual lamp and plug point. If you are not booking the entire room the door of your room cannot be locked as they dont give out those keys.   The stay was rather comfortable. I was a bit sceptical about the communal washroom area however, it was clean and maintained that way by the staff at all times.   The common area was comfy and you will always find someone chilling there. The breakfast was as nice as it could get for the price we paid.   All in all if your on a",Date of stay: December 2014
Janet M,Great place to stay!,"We stayed at clock inn for 2 nights - the breakfast is good, the staff friendly and helpful, the common area like heading home (so great if you have been travelling a while!) and the beds are comfy. You can get to the parks and temples by walking, or bus or tuk if you prefer.  We loved it here!",Date of stay: January 2015
RunawayBrit,Best Night's Sleep in Sri Lanka,"We stayed in Clock Inn for a couple of nights when we visited Colombo. It was more expensive than other accommodation around Sri Lanka, but the bed was by far the most comfortable I have slept in. We stayed in the private room, which was a clean, presentable room with air-con and a TV - both of which were very welcome after a few weeks of travelling around the country.  The communal area is comfortable and a good place to meet other travellers.  The area is tourist friendly, so expect higher prices and hassle from the three-wheeler drivers in the streets around the hostel. We found that the bus was easy to use and much cheaper.  There are a few great restaurants nearby, lots of local ones but also popular expat hangouts The Gallery and Barefoot Cafe.  The Wifi worked in our room",Date of stay: December 2014
Bharathiraja,Enjoyed My Stay in Colombo,"I enjoyed my stay at the Clock Inn very much...I stayed for 6 nights, the room was neat & clean.  Location of the hotel is really good. You can reach Majestic City Shopping Mall, KFC, Pizza Hut, Veg/Non veg restaurant etc..in about 5 mins walk. Lounge area was simple awesome. This hotel is highly recommended because of the friendly staff especially Tamil & Thiyagu are very much supportive...Overall great stay.",Date of stay: December 2014
krembo_01,"Young, Beautiful but slightly overpriced","We enjoyed our stay at the Clock Inn very much- the room was perfect, the staff very friendly, excellent breakfast and it's a great place to meet young travellers. I think the price was a little bit too much, we got the same quality accommodation in other places in Sri Lanka for much lower prices.  In total - great stay!",Date of stay: December 2014
dauntale,Excellent stay in colombo,"the single room I occupied was very good. All amenities like air on, tv, hot water worked well. The plus point about this hotel is the friendly staff and proximity to many attractions in colombo. I am going back to this hotel on 29 December again for four days. Checked out from there for my three day trip to kandy.",Date of stay: December 2014
Max D,Great escape in Colombo,In Colombo things can sometimes get a bit too much. The Clock Inn is a great place to retreat from the hot and busy street.  The staff is attentive and very helpful. The rooms are clean and furnished to a high standard. Especially the lounge was very pretty and a great place to relax.,Date of stay: December 2014
Jose E,"Very good location, good breakfast, friendly staff","I had a greati time at this place. It has very Good wifi, hot water, aircon, and nice common area. Reception is open 24 hours. Very good breakfast. Very helpful staff.   Also this is near the train station going to main train terminal. I highly recommend this place.",Date of stay: December 2014
toniolombardi,Great area and hostel,Great location rooms and bathrooms are clean. We stayed in a dorm. The common areas are very nice and the free breakfast was good. Only complaint was the lack of space to put your things in a dry area in the bathroom.,Date of stay: December 2014
Paul B,Nice hostel,"Well located. 10 minutes to market at Fort. Perfect for a few nights in Colombo. Near Mitsis, where they have awesome food. Take a tuktuk to Mount Lavinia, and go to the antique store opposite the Burger King at hotel road. Or go to the beach at Mount Lavinia.",Date of stay: December 2014
zostarbugz,perfect budget option.,"Due to ""booking issues"" we had a night in a dorm, then 2 nights in a private room, and both were realy clean and comfortable. In fact the private room was one of the best we ad in Sri Lanka; aircon, blanket, window, hot shower, tv, bedside lights....unheard of luxuries elsewhere. Great breakfast, fast wifi and a comfy common area. You can walk to the fort if energetic, or 5 minutes and ten cents, will take you to the train and the centre of town.",Date of stay: December 2014
Prax_Toronto,An amazing stay in a busiest location in Colombo,Very clean & rooms & Dorms. Dorms are really comfortable with people traveling from all over the world. Toilets are clean and well maintained. Very nice location. you can walk in the neighborhood for shopping or to see the train tracks by the beach which is fabulous.,Date of stay: December 2014
Tobi S,best budget hotel/hostel in Colombo,"I have stayed here twice during my stay in Sri Lanka, The clock inn has everything you need a TV area, breakfast, wifi and hot showers. The rooms are really nice and comfy and the staff are very hospitable and friendly. I would highly recommend staying here.   On the second occasion that we stayed here we didn't book beforehand and they did everything they could to give us some beds, they even moved some of us to their newer hotel that hasn't been opened yet. Lucky is amazing and really helped us out.   THANK YOU XX",Date of stay: December 2014
Peter G,"Great place to sleep, chill, and meet other travelers","Enjoyed my stay here. Will be in total 8 nights and loved the hot showers, lockers, informative staff, wifi, laundry service, and all around experience in the center of city. Have left colombo to visit other cities around Sri Lanka but this is my home base in Colombo! Would recommend to anyone of any age.",Date of stay: December 2014
Melisa S,Helpful staff and clean hotel!,"The hostel is excellent! Its clean, the staff is really helpful, breakfast is good! I think the shared room can be still a little cheaper especially for Sri Lankan standtards but its a nice hotel! I will come back! The location is ok, its a bif far from the main attractions but the bus stop its just across the street!",Date of stay: November 2014
AZH59,,,
izobela,Best Value for money!,"one of my favourite places I stayed during my two week trip to Sri Lanka, rooms very nice and clean, nice area to sit in dvd's etc, air con... breakfast was ok too, fantastic price. Staff were very helpful directions what busses to take etc.",Date of stay: October 2014
"Shah, Tayyeb",Confusing ratings,"Sometimes, TripAdvisor ratings are confusing. Before booking the hotel, I was impressed by the user's ratings of this hotel but in reality, it is very basic accommodation. The hotel is located on a famous Galle road, where you can find many restaurants, hotels and other attractions. Accessing the hotel from the airport is really a tiredness journey because it is 38 kilometres away from the airport.   The breakfast is very basic and don't expect a variety. They even don't have an iron to provide to guests nor the pressing facility. The staff are welcoming and they always smile at you. They are helpful as well , they do guide you to the best of their knowledge.   It is a budget hotel, and don't expect much from it.",Date of stay: November 2014
Lani_B85,Clean & comfortable hostel,"Stayed for 2 nights at the end of our trip around Sri Lanka. Very good hostel, extremely clean & beds comfortable. Good size locker to put your things in.   The only con is there is no where to hang your towel- either in your room to dry or when having a shower. Shower rooms are tiny & it's a bit awkward trying to keep towel & clothes dry.",Date of stay: November 2014
carttelo,Excellent!,"Stayed in a six ppl mixed dorm. Clean rooms with spacy lockers where you can fit a backpack, fully functioning wireless internet warm showers, wonderful breakfast and service. Also has a cozy common room. would and will visit again.",Date of stay: October 2014
Kavinda88,"Clean, simple, friendly and comfortable","Very happy with the quality of this place. Located fairly close to the sights in Colombo. The staff are very friendly and helpful. Included breakfast is great value. The whole place is very clean. The common-room/lounge area is very nice and comfortable. Very welcoming. Rooms are simple, but have all you need including powerpoints and lights at the head of each bed, and air-con that works. Doors to the rooms don't lock but they have 1 locker per bed for your belongings. Only thing I could suggest is maybe a towel-hook or towel rack in the showers as there is nowhere to hang them.",Date of stay: November 2014
JarodZhu,,,
Clare H,Great place for first night in Sri Lanka,We got a bus from the airport and then a tuk tuk straight here - very easy and cheap.  Reception staff are lovely and our room was great- very good air con and great shower.   Our room came with breakfast! I got scrambled eggs which was delish and my boyfriend got devilled sausages (cooked right infront of us!),Date of stay: November 2014
Olga G,Clean Friendly and Stylish,"The hostel is conveniently located on Galle road, which is well connected by buses to Fort where the Pettah market, bus and railway station are located.  The rooms had big lockers, AC, soft mattresses and clean sheets. Shared showers were very clean and comfortable.  The lounge is decorated with old clocks as appropriate for the title of the hostel and add to a nice vibe. The common area is well planned with soft cushions to lie down, sofas to watch tv or a their great video collection. Tables and a well equipped kitchen are also available. Staff are young boys who are friendly, funny and super helpful. The only downside was a painfully slow Internet connection both on WiFi and their computer. Fix it and you will be the hostel to dream of, guys!",Date of stay: October 2014
intrepidtraveller288,"Excellent location, good breakfast and well-appointed rooms. Great value-for-money option for Colombo.","The location is top-notch; right on Galle Road in the heart of Colombo, opposite Barefoot Gallery/ Café and close to Galle Face, the Dutch Hospital, many shops, galleries and restaurants. Fort train station is 10 mins away by rickshaw. The room was clean and well-kept and a generous breakfast spread was offered. Staff were kind and accommodating for my early check in/ late check out requests, and helped me with organising safe transport to the airport in the early hours of the morning. Highly recommended!",Date of stay: May 2014
bonedawg,CLEAN TIDY COOL,"The only room in Sri Lanka you'll find 'too cool' if anything, but still perfect. It's really clean, their wifi works (hoorah) and the location is perfect. Buses routes, three wheelers and taxis all know where it is.  Not too far from the main train stations either!",Date of stay: July 2014
KatieA_1234,"Good rooms, disappointing customer service","I stayed at the Clock Inn in July and had a pleasant stay. The taxi service they use tried to rip us off twice which was concerning, and when telling the guys at the front desk they didn't really do much  about it. Upon departing I realised I'd left a t-shirt in the room and immediately emailed the hotel to see if they could send it to me at my address in Asia. They replied back a week or so later saying they had my shirt and to forward my address; I've heard nothing since! I've emailed and tried to call to no avail. Sucky customer service in general. Overall ok if you want a break from hostels wight out breaking the bank.",Date of stay: July 2014
Ishani S,We clockedinn and never wanted to clock out!,"This place is amazing!  I would definetley recommend. The rooms are beuatiful, location is really convenient and the staff are super helpful and friendly!  Massive thankyou to the reception because they really went out of their way to help us! :)",Date of stay: November 2014
Joenizz,Great hotel with great stafd,"Great hotel, good prices and beds are so comfortable and rooms are lovely. The receptionist Lucky was the best, we'll be back..........................,,,,,,,,,,,,,,,,,,,,,,,............................................thanks!",Date of stay: November 2014
Joao59,"In the end, the worst way to end an amazing journey...","In the end of our journey through Sri Lanka, we decided to stop for one night in Colombo. Maybe that was not the best way to leave such an amazing and beautiful country, but we wanted to spend some time in the capital... On arrival, we had the worst welcome one could imagine after months of mail exchanges, that looked nice and clear. At the reception desk, we were looked always in a suspicious way, asking to visit our rooms was a kind of fantasy not welcomed, and the only words listen were: ""pay, pay at once..."" (more or less). We had a room for my wife and myself and a dormitory for my 3 sons. The A/C in the dormitory was not working and we were looked like troublemakers in asking for someone to look after that situation or to change an already paid room. Also, this Clock Inn",Date of stay: August 2014
weakforme,very nice!,"Great place to stay! Free breakfast included. Close to everything! Big rooms! Big sitting area, very comfortable. Really liked it here. Friendly helpful staff. Good value ! Stay here, and see The old Dutch hospital, not far from clock inn, for great entertainment and food!",Date of stay: October 2014
Jessica M,Excellent hostel!,"Stayed here for 2 nights in colombo, its the best hostel I've stayed in! Great location, really cheap to get around by tuk tuk or bus. Excellent place to meet new people. Breakfast was included! Couldn't ask for more :)",Date of stay: October 2014
Ina S,Average hostel,"This is an average hostel. Rooms are rather small, location is ok, breakfast is basic. We changed our double-room three times since some rooms are really really moldy! Good hostels and guesthouses in Colombo seem to be quite rare, however, I'm not sure whether I would recommend this place.",Date of stay: October 2014
flightless1164,Satisfactory,"The dorms had air conditioning and were clean, containing bunk beds and lockers. The service was friendly. Location good, right across from the Barefoot Colombo. Breakfast was adequate and the the prices fair.",Date of stay: August 2014
Clarissa N,Okay for a night,"We stayed the last night in Clock Inn. We found it expensive (about 6000 LKS for two people) but Colombo is generally more expensive than the rest of Sri Lanka. The dorms were clean, as were the bathrooms (except that I saw a dead cockroach in one of the toilets). Nevertheless, the receptionists are very friendly and helpful and the hostel styles itself very modern. Breakfast is good and included in the price. WiFi didn't work in the rooms, only in the reception area.  Good place to meet other travellers. We were a bit astonished about all the rules pinned in the dorms for the hostel in general which seemed a bit unfriendly, but maybe necessary.",Date of stay: September 2014
J T,Best hostel in Colombo,"Stayed for 2 nights, very modern and clean hostel. The staff were very friendly, breakfast included was great with sausages and omelettes cooked fresh. Large chill out area with big kitchen. The hostel was cleaned constantly toilets cleaned 3-4 times a day, wifi was fast. What more could you ask for? Would definitely recommend.",Date of stay: September 2014
Y K,Good for the first night,We arrived very late from the Airport and found a taxi for approx. 30€.  When we got there everything was clean and nice. The Hostel had everything we needed including a nice recommendation for a restaurant. We all slept quite nicely and left the next morning. All in all we were satisfied but it was nothing outstanding.,Date of stay: September 2014
980_Mark,"False advertising, wifi is not free","No free wifi = low rating  Guests are given only 100 MB of free wifi. After reaching the quota, guests must pay 200 or 400 rupees for additional Internet service. Don't use this hostel if you need the Internet to book tickets, plan your trip or get in touch with friends in the city.",Date of stay: September 2014
